"baseMean"	"baseVar"	"allZero"	"dispGeneEst"	"dispGeneIter"	"dispFit"	"dispersion"	"dispIter"	"dispOutlier"	"dispMAP"	"Intercept"	"sort_VC_vs_IC"	"SE_Intercept"	"SE_sort_VC_vs_IC"	"WaldStatistic_Intercept"	"WaldStatistic_sort_VC_vs_IC"	"WaldPvalue_Intercept"	"WaldPvalue_sort_VC_vs_IC"	"betaConv"	"betaIter"	"deviance"	"maxCooks"
93.6810163901823	2505.6925816747	FALSE	1e-08	30	0.0436561969447406	0.0364928179770294	6	FALSE	0.0364928179770294	5.65622838675735	1.44814065388681	0.226014426971586	0.319824805955065	25.0259616722097	4.52791849450937	3.19015198520401e-138	5.95675476760169e-06	TRUE	2	30.8106647513909	NA
433.254117583316	3937.84374080083	FALSE	0.00616923442081876	9	0.011891807942874	0.01094505680929	9	FALSE	0.01094505680929	8.91234959392412	-0.314690295015097	0.113081681645776	0.169791232296169	78.8133804186049	-1.85339543602687	0	0.0638257010172642	TRUE	2	39.8305808813843	NA
113.829787370068	610.48573244527	FALSE	0.0551791329945084	6	0.0364825076970739	0.0388374492133097	9	FALSE	0.0388374492133097	6.84202217719516	-0.0847649076776768	0.215110956038349	0.321461165008351	31.8069442077854	-0.263686307723904	5.18919569845084e-222	0.792021647090677	TRUE	3	35.8225403539021	NA
267.805656758623	310.836687762331	FALSE	1e-08	21	0.0173056029104441	0.0151089612985538	6	FALSE	0.0151089612985538	8.04966404003608	0.0174507189374713	0.135111182662321	0.201688301824903	59.5780740085323	0.086523208235554	0	0.931050507745527	TRUE	3	36.9463109465176	NA
300.020734840853	25839.1305251219	FALSE	0.0325961501299637	4	0.0157833399175515	0.0181512965344716	9	FALSE	0.0181512965344716	7.34323182083116	1.43497963641726	0.151657152584244	0.214786919116619	48.4199504982271	6.68094520056936	0	2.37405997333666e-11	TRUE	3	40.1154109288488	NA
118.153865987508	214.372515662259	FALSE	1e-08	2	0.0352618574639874	0.0293989125575919	6	FALSE	0.0293989125575919	6.72867587245677	0.305992023521628	0.192078602927001	0.284866692251914	35.0308455492775	1.07415865681844	7.63304236629074e-269	0.28275157859237	TRUE	2	32.6520216949038	NA
95.6002682982555	3656.03024359714	FALSE	0.0319842913725486	11	0.0428425747374447	0.0413973265837089	9	FALSE	0.0413973265837089	5.51247434885575	1.65889014255581	0.239934684098534	0.336746057159214	22.9748957286723	4.92623479113665	8.3100026160583e-117	8.38292600737124e-07	TRUE	3	32.508113415238	NA
256.934564749977	4117.07943556144	FALSE	0.00362707709432414	100	0.0179054387494124	0.0159088400627497	9	FALSE	0.0159088400627497	7.68208615883183	0.606744159057804	0.140753866122349	0.20538929869043	54.5781538402238	2.95411768250063	0	0.00313564407533563	TRUE	3	36.8405726777008	NA
168.734330674977	8923.89465042872	FALSE	0.0169643571934263	11	0.0256294921880353	0.0244268807477852	9	FALSE	0.0244268807477852	6.44371146041863	1.52895443694412	0.181763929287567	0.256484738920629	35.4509912152268	5.96119068673816	2.80043517288499e-275	2.50406547087591e-09	TRUE	3	35.0114076032907	NA
215.184018193612	5328.09420988054	FALSE	0.0369798957926221	4	0.0207724614881676	0.0232105213067765	9	FALSE	0.0232105213067765	7.27168363124786	0.821675136259513	0.168784559079061	0.243704655662776	43.082635466919	3.37160213055798	0	0.000747323243071912	TRUE	2	38.6898262940958	NA
136.89507231922	382.585854126426	FALSE	0.00242684227279149	100	0.0308627627951068	0.0272902118168232	6	FALSE	0.0272902118168232	7.22464646902786	-0.237822310761233	0.181345576414314	0.274421072236359	39.8391105638108	-0.866632831156627	0	0.386143218882998	TRUE	3	34.1980275347492	NA
107.107283848298	1604.35295322416	FALSE	1e-08	22	0.0385759337542557	0.0348036095046565	6	FALSE	0.0348036095046565	6.20458439491478	0.944365158622761	0.212709917885255	0.307047674729092	29.1692294209892	3.07563038689667	4.7653085728985e-187	0.00210058062164417	TRUE	3	32.9188189611937	NA
246.53607201243	2120.92386344396	FALSE	0.032019768885427	5	0.0185286982477647	0.0200609472960733	9	FALSE	0.0200609472960733	8.07264510590646	-0.22139824770945	0.15289933567334	0.22825548513384	52.7971234822967	-0.969958060721433	0	0.332067397408163	TRUE	3	39.665458538883	NA
499.50380491161	7579.96384431865	FALSE	1e-08	1	0.0107295464451099	0.00930857881465314	6	FALSE	0.00930857881465314	9.1628462014748	-0.42659249989378	0.104220343054317	0.157343064910712	87.9180199656355	-2.71122530971326	0	0.00670350583390417	TRUE	2	39.7624195896683	NA
269.06486928355	531.40717453951	FALSE	0.00938114703611023	11	0.0172392555256369	0.0159888942654948	9	FALSE	0.0159888942654948	8.07815665749005	-0.0088556722162482	0.138289337547474	0.206099699321299	58.4148915654241	-0.0429679045889467	0	0.965727118641571	TRUE	3	37.7053558080203	NA
126.816776406472	820.639008000012	FALSE	1e-08	1	0.0330668262745667	0.0292759061213924	6	FALSE	0.0292759061213924	6.68372536874799	0.539810060409225	0.192253760217163	0.281972376380803	34.7651216870781	1.91440760026866	8.19050051183839e-265	0.0555680951976284	TRUE	2	33.6048484633304	NA
617.666577893817	5003.97738833822	FALSE	1e-08	6	0.00927546313666795	0.00797797530181503	6	FALSE	0.00797797530181503	9.12510890586495	0.278759016910771	0.097496399409281	0.143200107917224	93.5943169301932	1.94663971253364	0	0.0515779440295909	TRUE	2	40.7532889222592	NA
