"baseMean"	"baseVar"	"allZero"	"dispGeneEst"	"dispGeneIter"	"dispFit"	"dispersion"	"dispIter"	"dispOutlier"	"dispMAP"	"Intercept"	"sort_VC_vs_IC"	"SE_Intercept"	"SE_sort_VC_vs_IC"	"WaldStatistic_Intercept"	"WaldStatistic_sort_VC_vs_IC"	"WaldPvalue_Intercept"	"WaldPvalue_sort_VC_vs_IC"	"betaConv"	"betaIter"	"deviance"	"maxCooks"
1073.9214196659	152618.653681181	FALSE	0.0132380476819667	3	0.0215738848727243	0.0199368289990472	9	FALSE	0.0199368289990472	10.4414912909305	-0.879736070143701	0.146773676066574	0.2089109214131	71.1400815919772	-4.2110583027113	0	2.54177130776394e-05	TRUE	2	48.6916207594254	NA
871.617701022773	14914.7744379467	FALSE	1e-08	1	0.0226785592628054	0.0179560974114914	5	FALSE	0.0179560974114914	9.93176663565042	-0.350010916838057	0.140770333972883	0.199593072726578	70.5529805559997	-1.75362256844223	0	0.0794952013035635	TRUE	2	45.6824440958496	NA
941.343739173714	53392.822886958	FALSE	0.00245801830438572	13	0.0222441994120243	0.0183354923885157	9	FALSE	0.0183354923885157	10.1511626858829	-0.609228275784088	0.141606314666619	0.201260074583966	71.6858051830643	-3.02706971088753	0	0.00246937003162737	TRUE	2	46.5894060218711	NA
1302.93668321912	115106.830455848	FALSE	0.0113154683303198	3	0.0207373239417541	0.0190837756773316	9	FALSE	0.0190837756773316	10.6151825256011	-0.599054747429271	0.143404178278769	0.203501890380663	74.0228259246801	-2.94373062731114	0	0.003242821113072	TRUE	2	50.2053161369836	NA
1970.17024290212	324600.205866496	FALSE	0.0107123101484449	3	0.0194087681990677	0.0178174840906396	9	FALSE	0.0178174840906396	11.2439859908456	-0.680507542543671	0.137834560861253	0.195491923251534	81.5759554105155	-3.48100080670893	0	0.000499543986727498	TRUE	2	53.1310425040387	NA
1033.81844628772	49363.3210156588	FALSE	0.00646904771706894	5	0.0217585091287997	0.0187102333187997	9	FALSE	0.0187102333187997	10.2418193926791	-0.500991622928952	0.142770597622227	0.20260885746632	71.7361947295272	-2.47270346022376	0	0.0134095359321198	TRUE	2	47.8041421841737	NA
188.661485649084	1865.78887116058	FALSE	1e-08	13	0.0439067282539423	0.0360266309841199	6	FALSE	0.0360266309841199	7.81687363527193	-0.566931918849358	0.205827891573726	0.294209966162132	37.9777180609752	-1.92696367918732	0	0.0539841565307239	TRUE	2	36.6336716556792	NA
1379.28102774312	152786.702329561	FALSE	0.00319525469444205	6	0.0205201889769173	0.0169622399216704	9	FALSE	0.0169622399216704	10.7388223754951	-0.704416335209162	0.135273768710616	0.192163544229992	79.3858445569597	-3.66571265133452	0	0.000246650755550733	TRUE	2	49.2571503558641	NA
1556.202433711	114310.595272871	FALSE	0.0123295753409421	3	0.0200988899118695	0.0187323326028291	9	FALSE	0.0187323326028291	10.8191219781675	-0.470222131759395	0.141796704589996	0.200961400493099	76.3002356750881	-2.33986293191435	0	0.0192908182829491	TRUE	2	51.7000174644512	NA
294.725493813544	1205.81523051299	FALSE	0.00895392005925516	11	0.034156920621305	0.0296149551825071	9	FALSE	0.0296149551825071	8.1030011930994	0.192840960692906	0.186590596381832	0.262463622746157	43.4266321573768	0.73473405066657	0	0.462501478465292	TRUE	2	39.9461072176047	NA
539.526123154681	598.004456328967	FALSE	1e-08	1	0.0262880697560527	0.0210359315748435	6	FALSE	0.0210359315748435	9.12187689077562	-0.0952876200223144	0.154494237596601	0.218449466929067	59.0434765249541	-0.436199828554654	0	0.662691752318189	TRUE	2	42.6711428329526	NA
623.225530684828	19719.7699224602	FALSE	1e-08	5	0.0250157577182432	0.0205290401284228	6	FALSE	0.0205290401284228	9.53212236146683	-0.551186269551576	0.151174077986971	0.215036166079515	63.0539473988944	-2.56322589637206	0	0.010370455063368	TRUE	2	43.779381729936	NA
146.75564773291	1247.87182013155	FALSE	1e-08	1	0.0516428878607086	0.0425231768992495	6	FALSE	0.0425231768992495	6.86939523476013	0.594286983086928	0.231537690990444	0.321944087106731	29.6685831381278	1.84593228106068	1.95325524936918e-193	0.0649020387755743	TRUE	2	35.3399966022162	NA
94.6307449352004	383.937770671546	FALSE	0.023256893093962	14	0.0708272401793997	0.063011227326697	9	FALSE	0.063011227326697	6.74378701515364	-0.395419059427064	0.275339556343975	0.392305560103865	24.4926196028615	-1.00793641395848	1.77039290069833e-132	0.31348498896127	TRUE	2	34.2047657181021	NA
190.131401111951	3640.95967379048	FALSE	1e-08	2	0.0436972763918015	0.0352559057561367	6	FALSE	0.0352559057561367	7.10921176154791	0.811787716163313	0.211215734307511	0.29243353481549	33.6585329916641	2.77597340768564	2.33904511662615e-248	0.00550367097553213	TRUE	2	36.3168414374299	NA
552.345253769386	15485.1686776116	FALSE	0.00246295683996558	36	0.0260682005366523	0.0216641200442689	6	FALSE	0.0216641200442689	9.36168084618292	-0.555885954851255	0.155631447190722	0.221472531534297	60.1528869336441	-2.50995439931191	0	0.0120746753075223	TRUE	2	43.154940072748	NA
144.18141141043	1914.04401721932	FALSE	0.0251729277855844	6	0.0522647201703623	0.0475927967703963	9	FALSE	0.0475927967703963	7.45694669736687	-0.654761077524093	0.236186173775883	0.338308912401771	31.5723252472973	-1.93539411325501	8.85694240560127e-219	0.0529419511492374	TRUE	2	36.4492185358299	NA
