"baseMean"	"baseVar"	"allZero"	"dispGeneEst"	"dispGeneIter"	"dispFit"	"dispersion"	"dispIter"	"dispOutlier"	"dispMAP"	"Intercept"	"sort_VC_vs_IC"	"SE_Intercept"	"SE_sort_VC_vs_IC"	"WaldStatistic_Intercept"	"WaldStatistic_sort_VC_vs_IC"	"WaldPvalue_Intercept"	"WaldPvalue_sort_VC_vs_IC"	"betaConv"	"betaIter"	"deviance"	"maxCooks"
112.546087811482	5198.81631969643	FALSE	1e-08	8	0.118409644911389	0.0855250665475424	9	FALSE	0.0855250665475424	5.64993080818078	1.80011194946506	0.33956811961151	0.457142188470615	16.6385784821163	3.93775064928354	3.66208751456067e-62	8.22489985884569e-05	TRUE	2	34.7736583706173	NA
153.243054966226	722.368914463147	FALSE	0.0161273440124358	11	0.0907495935677138	0.0692755057764008	10	FALSE	0.0692755057764008	7.09448701242576	0.311923390051129	0.285933628733699	0.398324483260954	24.8116566206108	0.783088670567052	6.71066303032633e-136	0.433575043689174	TRUE	2	37.9017314043576	NA
357.514882442652	12611.1844767691	FALSE	0.0368325712554514	3	0.0406950542195062	0.0396345189869009	6	FALSE	0.0396345189869009	8.12153975228337	0.649852782462819	0.214451303058262	0.298503697137342	37.8712539232131	2.17703428364514	0	0.0294780095694445	TRUE	3	43.4258883494275	NA
91.5218250394411	1504.82549385743	FALSE	0.273610291189143	3	0.140420243952415	0.174179157788726	8	FALSE	0.174179157788726	6.14156363650319	0.670378916394217	0.447183847723921	0.623301204173613	13.7338673294274	1.07552963463791	6.36436010446037e-43	0.282137671751425	TRUE	3	39.4681138591018	NA
1245.16848751328	36336.7226648422	FALSE	0.0183756981182437	3	0.0099467549393005	0.0122682603516308	8	FALSE	0.0122682603516308	10.1565165108792	0.242218813268319	0.118002496086726	0.16521691166914	86.0703531509593	1.46606549427205	0	0.14263044503557	TRUE	2	50.1026760306879	NA
1267.77811277374	67548.2153065082	FALSE	0.0085943083192971	4	0.00971609842329467	0.00942197227493928	8	FALSE	0.00942197227493928	10.5324156373645	-0.491268468276498	0.103426632328316	0.14586572953686	101.834657092291	-3.36794989362018	0	0.00075729357957944	TRUE	2	47.9257866296271	NA
636.55904972635	7842.56863837947	FALSE	0.0217725838781537	3	0.0219463352141626	0.0218998878724764	6	FALSE	0.0218998878724764	9.24156854340091	0.142634053193611	0.158027751633849	0.221325768531435	58.4806684133154	0.644452989545827	0	0.519281732535593	TRUE	2	45.9874385480003	NA
492.885899450911	48651.4661484119	FALSE	0.326071626629232	5	0.0290156342593844	0.326071626629232	10	TRUE	0.0911228253338799	9.01489283548704	-0.142613553741198	0.584713998209472	0.826420130023443	15.417610768842	-0.172567860534995	1.24630562161052e-53	0.862991116410345	TRUE	3	54.2374950788559	NA
1111.20369935444	58483.755770699	FALSE	1e-08	2	0.0115819992755286	0.00824074201026373	8	FALSE	0.00824074201026373	9.81806122355143	0.548187968300457	0.100195428959522	0.138684452731932	97.9891131312772	3.9527716157201	0	7.72511620003615e-05	TRUE	2	44.7654327226858	NA
401.80661029171	9293.30466128362	FALSE	0.0186173659237779	4	0.0360747642874486	0.0316624332417834	11	FALSE	0.0316624332417834	8.35521326605345	0.540843663872981	0.192311688206213	0.267670837066543	43.4462062289957	2.02055505859432	0	0.0433258451551236	TRUE	2	43.082555844815	NA
466.40148614552	18407.8389125231	FALSE	0.0413941916200927	2	0.030796793894367	0.0335450966893408	7	FALSE	0.0335450966893408	8.50878621322861	0.64317132159942	0.196305400761374	0.273643337753321	43.344636368776	2.35040007507588	0	0.0187532421903612	TRUE	3	45.529553471633	NA
1821.99396593511	15341.480298294	FALSE	0.00140078814810906	11	0.00712517024643123	0.00550832200394761	10	FALSE	0.00550832200394761	10.9032467074175	-0.148071047335647	0.0801377084122345	0.112368019550136	136.056382487634	-1.31773299848523	0	0.187593043999923	TRUE	2	47.6337714478612	NA
795.351371328494	3290.56682211887	FALSE	0.00212137102729945	21	0.01718202837361	0.0129501994118274	11	FALSE	0.0129501994118274	9.70015934306808	-0.132695894510924	0.12273880431466	0.17209679071311	79.0309095581558	-0.771053858477414	0	0.440675008579141	TRUE	2	44.300647064514	NA
431.525166367461	27365.5140182566	FALSE	0.0707559789442819	2	0.0334620426596589	0.0426759567595572	8	FALSE	0.0426759567595572	8.26108111208402	0.857501949541728	0.220720114750985	0.307568371343141	37.4278579974649	2.7880043250125	1.37691031289284e-306	0.00530338357750444	TRUE	3	46.4610571763799	NA
1442.0496678783	8178.84846117165	FALSE	0.00204317629027994	9	0.00842546175947929	0.00663920828311393	11	FALSE	0.00663920828311393	10.5530947821401	-0.121438007085892	0.0882518109466682	0.123646476350587	119.579356717309	-0.982138841883097	0	0.326031452219649	TRUE	2	46.6263556516557	NA
109.340387165796	4538.88298404309	FALSE	0.483626516161527	5	0.121310498779439	0.207802256361169	5	FALSE	0.207802256361169	5.9937668191928	1.28189604518283	0.486808580493719	0.677132436499233	12.3123688845294	1.89312455892708	7.77083501609395e-35	0.058341306899453	TRUE	4	42.3006214133804	NA
1074.61787482232	3715.64495644417	FALSE	0.00166371464826229	19	0.0120835059674686	0.00917650767951294	8	FALSE	0.00917650767951294	10.1166084683244	-0.0949916403909048	0.103631499730227	0.145169921137859	97.6209790909125	-0.654347950638459	0	0.512887659647924	TRUE	2	45.3769928328015	NA
