"baseMean"	"baseVar"	"allZero"	"dispGeneEst"	"dispGeneIter"	"dispFit"	"dispersion"	"dispIter"	"dispOutlier"	"dispMAP"	"Intercept"	"sort_VC_vs_IC"	"SE_Intercept"	"SE_sort_VC_vs_IC"	"WaldStatistic_Intercept"	"WaldStatistic_sort_VC_vs_IC"	"WaldPvalue_Intercept"	"WaldPvalue_sort_VC_vs_IC"	"betaConv"	"betaIter"	"deviance"	"maxCooks"
97.8571172901691	1424.75728603174	FALSE	0.0634277982022904	5	0.131525855954233	0.118462342196549	9	FALSE	0.118462342196549	6.08889261332256	0.911927992927913	0.365206599366642	0.52017843753808	16.6724605302374	1.75310610190595	2.07859119756624e-62	0.0795837963477663	TRUE	3	36.6036853283336	NA
400.741425218071	2193.47785159688	FALSE	1e-08	7	0.035699274797365	0.028515133745499	5	FALSE	0.028515133745499	8.78441760965056	-0.288115930962838	0.176731857228341	0.256498791674188	49.7047773243333	-1.12326428160648	0	0.261325268869103	TRUE	2	41.5368205001573	NA
118.220004242597	3105.62231758892	FALSE	0.275186337256068	4	0.10968740456897	0.140487218591117	12	FALSE	0.140487218591117	7.02894593470492	-0.328529189084189	0.389188277536044	0.561075218777574	18.0605283879701	-0.585535019350815	6.51955542666466e-73	0.55818802677217	TRUE	3	41.5882933233546	NA
228.894013616695	2463.0450552876	FALSE	0.0556471979000082	3	0.0589432390522117	0.058322439322129	9	FALSE	0.058322439322129	7.67842168952095	0.300594302624618	0.253082171822784	0.363056734453663	30.3396388383202	0.82795407466263	3.44187542161499e-202	0.40769650915502	TRUE	3	41.6078843583253	NA
323.782247138798	15551.3267804441	FALSE	0.155842508277517	3	0.0430581091360178	0.0621340153214675	11	FALSE	0.0621340153214675	7.91323571448472	0.759212604144132	0.259834032868553	0.369587372920582	30.4549624509271	2.05421683685951	1.02972251109357e-203	0.0399547095359259	TRUE	3	47.2964430661853	NA
107.443194631078	1503.58943875303	FALSE	0.0547621164365508	5	0.120213958109773	0.107574497355257	9	FALSE	0.107574497355257	6.28760651776912	0.796769735391603	0.347486190826312	0.495811067286969	18.0945507584557	1.60700272333865	3.51800743384275e-73	0.108053770702438	TRUE	3	36.993543405432	NA
300.310996630772	655.389630193823	FALSE	0.0026653742322304	56	0.0460529781828984	0.0381995230288191	6	FALSE	0.0381995230288191	8.28672335702201	-0.106090619987984	0.204828321230819	0.296310413967948	40.4569217148628	-0.358038782934778	0	0.720314290217229	TRUE	3	40.7678520370398	NA
207.481519743733	1313.10998572873	FALSE	0.0155091474829625	8	0.0645371979817456	0.0550679523842666	9	FALSE	0.0550679523842666	7.50959058474766	0.359220831401168	0.247142994220354	0.35494326024932	30.3856097901447	1.01205142238465	8.51042650820616e-203	0.311513467251746	TRUE	2	39.433090940405	NA
255.59736773412	59.4099899839171	FALSE	1e-08	1	0.0532803131334751	0.0426243458930445	6	FALSE	0.0426243458930445	7.99501262304054	0.00188152561957183	0.216915862343031	0.313569523893106	36.857667008221	0.00600034593991103	2.20422109648684e-297	0.995212445343727	TRUE	2	39.6151610812313	NA
110.481733746448	171.802816505243	FALSE	1e-08	10	0.117038098365006	0.0956597865439299	6	FALSE	0.0956597865439299	6.71612491502392	0.15217654002143	0.325711813627996	0.469863711798285	20.6198382558349	0.323873787654324	1.82166445653282e-94	0.746033589695758	TRUE	3	36.3806211896844	NA
102.38439413556	2394.99503484136	FALSE	0.362157244723502	5	0.125919550623065	0.169078367752024	9	FALSE	0.169078367752024	6.21685529161214	0.818267996533981	0.430346769492711	0.61226678311679	14.4461530382591	1.33645662168463	2.65083686089626e-47	0.181400069851739	TRUE	3	41.1899274798313	NA
181.632680730573	3155.86172481572	FALSE	0.0941991523316112	3	0.0730472752879207	0.0768740348629106	9	FALSE	0.0768740348629106	7.27059424499655	0.452542974339456	0.290608074016839	0.415825846901452	25.0185555566335	1.088299290945	3.84080255058216e-138	0.276463003469062	TRUE	3	41.3169269915581	NA
433.745358124337	2539.31743334615	FALSE	0.0057832222080714	10	0.033343506929592	0.0278787507873481	9	FALSE	0.0278787507873481	8.87355578106206	-0.235222993587486	0.174580977963405	0.252838668954056	50.8277355561731	-0.930328396999387	0	0.352201079265981	TRUE	2	42.448232376027	NA
226.22972356727	2176.95240619659	FALSE	0.051478692464715	3	0.059581595545224	0.0580476183200581	9	FALSE	0.0580476183200581	7.67025689744323	0.293709758786748	0.252554148164147	0.362392607183853	30.3707420891696	0.810473925142021	1.33756255439172e-202	0.417667845337114	TRUE	3	41.3802171443496	NA
111.580328637886	3925.15602133391	FALSE	0.759624027590577	8	0.115932428851933	0.228601211563617	10	FALSE	0.228601211563617	6.37871842828825	0.751725142971497	0.496149392177438	0.704967773199523	12.856447128342	1.06632554217303	7.91309705953456e-38	0.286276507111648	TRUE	4	45.3281334275939	NA
786.18152387735	34358.6345248831	FALSE	0.00397491903717342	7	0.0205205356011807	0.0172288174386756	9	FALSE	0.0172288174386756	9.87879480322954	-0.575261471646302	0.136601551335338	0.198456917691502	72.3183207413105	-2.89867180412697	0	0.00374746934580496	TRUE	2	45.1652479515536	NA
433.136455623719	7000.22338077322	FALSE	1e-08	4	0.0333837187797778	0.0267226378777031	6	FALSE	0.0267226378777031	8.98103095715742	-0.482778812554213	0.170792836419029	0.24868571540981	52.5843539194059	-1.94132104354543	0	0.0522193486101315	TRUE	2	41.8472838189738	NA
