"IC_1"	"IC_2"	"VC_1"	"VC_2"
771.065494629739	794.991507686603	839.841106294294	827.388819564628
314.99481000363	423.112786495042	410.154958887911	465.908267327655
215.719194528552	223.357498176975	264.944818163619	289.184441789579
801.669255791229	403.540222221802	337.974479580515	329.348947593687
107.486380664746	131.826977016823	130.774044862812	200.822529020541
214.972761329492	222.206170866784	216.541437922189	249.019935985471
608.343057234499	413.902168013517	468.748524443327	409.677959201903
182.129700570819	236.022098589071	236.072626440661	203.500162740815
403.073927492797	339.641556506224	277.682549806101	307.927877831496
309.023344411144	294.164127753696	259.000543397128	265.085738307114
178.397534575516	199.755288318067	227.580805345673	259.730470866566
214.972761329492	130.675649706632	93.4100320448658	96.3948139298596
693.436441927422	527.883571722386	438.177968501371	556.947813816967
108.232813863807	116.859721984345	127.377316424817	155.302755775885
131.372243034689	277.469881755932	483.184620304806	516.783308012858
303.798312017719	151.975204945158	192.764338856223	265.085738307114
77.6290527023164	139.886268188157	167.28887557126	120.493517412325
85.8398178919845	135.280958947394	115.488766891834	131.20405229342
121.6686114469	110.527421778297	129.924862753313	88.361912769038
238.858623699435	174.426087493874	212.295527374695	232.954133663827
145.554473816843	128.948658741346	113.790402672837	144.592220894789
188.847599362366	280.348200031409	231.826715893167	273.118639467936
161.976004196179	343.671202091891	285.32518879159	374.868720838343
113.457846257232	114.557067363964	117.187131110832	141.914587174516
110.472113460989	90.9548575050566	98.5051247018585	93.7171802095857
50.75745753613	249.838026311358	214.843073703191	160.658023216433
179.143967774576	164.639805357254	177.479060885245	144.592220894789
148.540206613086	79.4415844031507	76.4263898548902	85.6842790487641
263.490919268439	248.686699001168	249.659540192641	329.348947593687
48.5181579389478	154.277859565539	122.282223767824	136.559319733968
138.090141826236	170.972105563303	141.813412286296	208.855430181362
599.38585884577	841.044600094226	704.821150883988	704.21766843203
105.993514266624	100.741139641677	122.282223767824	136.559319733968
95.543449479774	100.165475986581	99.3543068113573	182.079092978624
53.7431903323729	132.402640671918	163.892147133265	232.954133663827
204.522696542641	72.5336205420072	129.924862753313	115.138249971777
313.501943605509	520.399944206147	508.660083589769	476.61880220875
294.094680429929	139.310604533061	143.511776505294	203.500162740815
277.673150050593	284.953509272171	245.413629645147	195.467261579993
205.269129741702	230.265462038118	314.197380514549	249.019935985471
117.936445451596	260.199972103073	250.50872230214	232.954133663827
203.776263343581	211.844225075069	174.08233244725	163.335656936707
268.715951661864	199.179624662972	196.161067294218	182.079092978624
199.297664149216	198.028297352782	197.010249403717	214.21069762191
127.640077039386	130.675649706632	128.226498534316	139.236953454242
96.2898826788348	112.254412743583	103.600217358851	99.0724476501335
117.190012252535	108.224767157915	203.803706279707	184.756726698898
421.734757469315	280.923863686504	330.331840595025	334.704215034235
113.457846257232	120.313703914917	105.298581577849	120.493517412325
110.472113460989	136.432286257585	106.147763687348	93.7171802095857
139.583008224357	69.6553022665307	96.8067604828609	125.848784852872
148.540206613086	78.8659207480554	101.052671030355	117.815883692051
644.918283988475	491.041097796287	284.476006682091	353.447651076152
289.616081235565	276.894218100837	325.236747938033	302.572610390948
436.66342145053	581.995955301343	492.525623509292	530.171476614228
217.958494125735	257.897317482692	259.849725506627	259.730470866566
170.186769385847	91.5305211601519	124.829770096321	152.625122055611
150.033073011208	119.738040259821	151.154415490783	117.815883692051
231.394291708828	248.686699001168	118.03631322033	115.138249971777
306.784044813962	387.421639879134	372.790946069964	326.671313873413
176.904668177394	213.571216040354	193.613520965722	305.250244111222
282.151749244958	230.265462038118	250.50872230214	249.019935985471
241.097923296617	140.461931843252	145.210140724291	157.980389496159
188.847599362366	100.741139641677	113.790402672837	109.782982531229
522.503239342514	538.245517514101	520.548633122752	425.743761523547
116.443579053475	236.022098589071	279.380914025099	219.565965062458
630.736053206321	580.844627991153	560.460192269195	506.072773131763
525.488972138757	533.064544618243	483.184620304806	471.263534768203
93.3041498825918	107.073439847725	125.678952205819	117.815883692051
185.115433367062	106.49777619263	140.115048067299	155.302755775885
39.5609595502189	139.310604533061	134.170773300807	160.658023216433
653.875482377204	534.215871928434	472.145252881322	452.520098726285
11.196497985911	78.2902570929601	119.734677439328	166.01329065698
532.953304129364	381.089339673085	362.600760755979	407.000325481629
152.27237260839	236.022098589071	197.859431513216	216.888331342184
479.956546996052	396.056594705563	387.227041931444	425.743761523547
211.987028533249	169.820778253112	171.534786118754	163.335656936707
391.130996307825	303.950409890316	267.492364492116	302.572610390948
741.95459986637	565.877372958675	532.437182655735	589.079418460253
132.11867623375	206.663252179211	204.652888389206	179.40145925835
250.801554884407	157.731841496111	165.590511352262	141.914587174516
70.1647207117091	163.488478047064	144.360958614793	99.0724476501335
559.07846609649	522.126935171433	421.194326311395	465.908267327655
85.0933846929237	137.583613567776	135.869137519805	155.302755775885
247.069388889103	268.259263274408	227.580805345673	259.730470866566
721.80090349173	685.039749563401	611.411118839122	664.053162627922
127.640077039386	121.465031225107	162.193782914267	171.368558097528
275.433850453411	211.844225075069	185.970881980233	246.342302265197
332.909206781088	293.588464098601	270.889092930111	270.441005747662
208.254862537945	164.639805357254	138.416683848301	184.756726698898
101.51491507226	86.9252119193896	120.583859548827	40.1645058041082
117.190012252535	160.610159771587	167.28887557126	147.269854615063
239.605056898496	285.529172927266	258.151361287629	281.151540628757
199.297664149216	221.630507211689	247.961175973644	366.835819677521
275.433850453411	331.006601679795	360.902396536982	353.447651076152
460.549283820473	421.385795529756	434.781240063375	385.579255719438
33.5894939577331	54.688047234053	135.869137519805	166.01329065698
181.383267371759	233.71944396869	269.190728711113	208.855430181362
170.186769385847	279.196872721218	281.928460353595	219.565965062458
177.651101376455	112.830076398678	140.964230176798	107.105348810955
576.992862873948	788.659207480554	655.568588533058	631.921557984635
462.788583417655	382.816330638371	401.663137792923	423.066127803273
57.4753563276766	191.120333491638	172.383968228252	246.342302265197
112.711413058171	82.3199026786272	117.187131110832	96.3948139298596
327.684174387662	355.184475193797	382.131949274451	490.00697081012
182.129700570819	191.695997146733	201.256159951211	211.533063901636
264.983785666561	189.393342526352	224.184076907678	182.079092978624
804.654988587472	862.919818987848	773.604901753389	755.092709117234
416.50972507589	516.37029862048	459.40752123884	420.388494082999
275.433850453411	202.057942938449	275.135003477605	224.921232503006
67.1789879154661	105.346448882439	112.092038453839	125.848784852872
183.622566968941	124.343349500584	130.774044862812	101.750081370407
208.254862537945	134.705295292299	142.662594395795	182.079092978624
163.468870594301	295.315455063886	248.810358083143	265.085738307114
176.904668177394	130.099986051537	157.098690257274	155.302755775885
191.086898959548	165.21546901235	243.71526542615	224.921232503006
111.218546660049	218.752188936212	198.708613622715	219.565965062458
356.795069151031	517.52162593067	447.518971705857	476.61880220875
123.161477845021	136.432286257585	140.964230176798	163.335656936707
15.6750971802754	122.040694880203	118.885495329829	147.269854615063
49.2645911380085	138.159277222871	125.678952205819	187.434360419171
223.18352651916	281.499527341599	216.541437922189	214.21069762191
128.386510238446	166.942459977636	177.479060885245	141.914587174516
169.440336186787	195.149979077305	133.321591191308	174.046191817802
347.837870762302	313.736692026936	267.492364492116	337.381848754509
141.82230782154	146.7942320493	155.400326038277	155.302755775885
316.487676401751	238.324753209452	241.167719097654	214.21069762191
150.033073011208	215.873870660736	203.803706279707	163.335656936707
173.17250218209	156.004850530825	178.328242994744	184.756726698898
173.17250218209	169.245114598017	226.731623236174	222.243598782732
102.261348271321	98.4384850212955	60.2919297744134	66.940843006847
172.42606898303	292.43713678841	331.181022704524	313.283145272044
176.904668177394	191.695997146733	298.912102543571	385.579255719438
426.95978986274	421.385795529756	439.876332720368	334.704215034235
388.891696710643	347.125184022463	374.489310288962	270.441005747662
309.769777610205	268.259263274408	223.334894798179	192.789627859719
544.149802115276	453.047296559997	330.331840595025	348.092383635604
252.294421282528	374.757039467037	375.338492398461	321.316046432865
506.081708963178	507.159680138955	471.296070771823	492.684604530394
300.812579221476	341.944211126605	269.190728711113	267.763372027388
545.642668513397	607.900819780632	538.381457422227	575.691249858884
111.218546660049	56.9907018544342	76.4263898548902	125.848784852872
488.16731218572	377.059694087418	274.285821368106	337.381848754509
290.362514434626	177.304405769351	223.334894798179	238.309401104375
145.554473816843	269.410590584598	315.895744733546	235.631767384101
379.188065122853	323.522974163556	277.682549806101	257.052837146292
28.3644615643079	143.340250118729	146.05932283379	163.335656936707
757.629697046646	680.434440322639	653.021042204562	701.540034711756
646.411150386596	445.563669043758	456.010792800845	433.776662684368
273.94098405529	278.621209066123	281.928460353595	243.664668544923
271.701684458107	180.758387699923	180.87578932324	166.01329065698
141.075874622479	92.6818484703425	81.5214825118829	149.947488335337
241.844356495678	323.522974163556	324.387565828534	334.704215034235
147.047340214965	150.248213979872	99.3543068113573	139.236953454242
303.798312017719	297.618109684268	280.230096134597	262.40810458684
63.4468219201624	128.372995086251	140.964230176798	136.559319733968
235.126457704131	236.022098589071	236.072626440661	214.21069762191
294.094680429929	272.288908860075	257.30217917813	195.467261579993
237.365757301314	158.883168806301	186.820064089732	235.631767384101
191.086898959548	232.568116658499	324.387565828534	291.862075509853
119.429311849718	136.432286257585	157.947872366773	128.526418573146
310.516210809266	195.7256427324	202.10534206071	216.888331342184
447.859919436441	334.460583610366	345.617118566004	337.381848754509
812.119320578079	647.045948327112	555.365099612202	613.178121942718
225.422826116342	186.515024250876	202.954524170208	224.921232503006
330.669907183905	344.246865746987	361.75157864648	326.671313873413
166.454603390544	201.482279283353	190.216792527727	192.789627859719
346.345004364181	340.217220161319	348.1646648945	307.927877831496
167.947469788665	251.565017276644	143.511776505294	125.848784852872
93.3041498825918	138.734940877966	79.8231182928853	101.750081370407
172.42606898303	195.149979077305	174.931514556749	179.40145925835
444.874186640198	530.761889997862	400.813955683424	385.579255719438
66.4325547164054	165.791132667445	91.7116678258683	141.914587174516
238.112190500374	165.21546901235	154.551143928778	203.500162740815
541.164069319033	415.053495323708	435.630422172874	433.776662684368
368.738000336003	159.458832461397	225.033259017177	291.862075509853
449.352785834562	451.320305594711	456.010792800845	380.223988278891
716.575871098305	725.336205420072	559.611010159696	589.079418460253
366.498700738821	239.476080519643	211.446345265196	227.59886622328
141.075874622479	235.446434933976	327.784294266529	294.539709230127
256.773020476893	132.978304327013	200.406977841712	166.01329065698
187.354732964244	161.185823426683	159.646236585771	144.592220894789
429.199089459922	295.315455063886	284.476006682091	275.796273188209
266.476652064682	135.85662260249	134.170773300807	128.526418573146
311.262644008326	328.703947059414	50.9509265699268	83.0066453284902
294.094680429929	412.175177048231	393.171316697935	340.059482474783
232.140724907888	175.00175114897	156.249508147776	265.085738307114
803.908555388411	594.66055571344	580.840562897166	546.237278935871
244.830089291921	293.588464098601	239.469354878656	257.052837146292
120.922178247839	158.307505151206	148.606869162287	91.0395464893119
75.3897531051342	123.192022190393	106.147763687348	149.947488335337
198.551230950155	153.702195910444	142.662594395795	120.493517412325
133.611542631871	153.126532255349	159.646236585771	157.980389496159
382.173797919096	275.167227135551	224.184076907678	240.987034824649
96.2898826788348	143.340250118729	136.718319629304	157.980389496159
96.2898826788348	143.915913773824	138.416683848301	160.658023216433
23.8858623699435	134.705295292299	149.456051271785	195.467261579993
100.768481873199	175.577414804065	209.747981046199	227.59886622328
137.343708627175	207.814579489402	242.016901207152	270.441005747662
264.2373524675	213.571216040354	180.026607213741	235.631767384101
153.018805807451	13.8159277222871	167.28887557126	141.914587174516
166.454603390544	233.143780313595	225.033259017177	224.921232503006
246.322955690042	192.271660801829	146.908504943289	179.40145925835
246.322955690042	120.889367570012	129.924862753313	166.01329065698
194.819064954852	159.458832461397	139.2658659578	155.302755775885
496.378077375389	417.931813599184	376.18767450796	377.546354558617
226.915692514463	104.195121572248	112.092038453839	88.361912769038
300.812579221476	289.558818512933	261.548089725624	283.829174349031
425.466923464619	358.062793469274	337.974479580515	425.743761523547
122.41504464596	252.716344586835	264.095636054121	222.243598782732
120.175745048778	111.678749088487	91.7116678258683	99.0724476501335
261.251619671257	280.348200031409	228.429987455172	195.467261579993
420.988324270254	433.474732286757	318.443291062043	350.770017355878
441.142020644894	398.359249325944	303.158013091065	334.704215034235
250.055121685346	462.257915041522	382.98113138395	307.927877831496
235.872890903192	192.271660801829	149.456051271785	190.111994139445
229.154992111646	267.107935964217	286.174370901089	297.217342950401
117.936445451596	187.090687905971	156.249508147776	259.730470866566
170.186769385847	199.179624662972	178.328242994744	222.243598782732
98.529182276017	116.859721984345	183.423335651737	168.690924377254
801.669255791229	808.80743540889	942.592141543646	915.750732333666
109.725680261928	289.558818512933	378.735220836456	307.927877831496
433.677688654287	368.424739260989	316.744926843045	270.441005747662
306.784044813962	476.649506418904	383.830313493449	398.967424320808
1236.09337764458	953.874676492904	790.588543943364	728.316371914495
268.715951661864	282.075190996695	288.721917229585	235.631767384101
345.59857116512	532.488880963148	560.460192269195	554.270180096693
588.189360859859	450.168978284521	434.781240063375	398.967424320808
67.9254211145269	110.527421778297	188.518428308729	155.302755775885
112.711413058171	75.4119388174837	153.701961819279	166.01329065698
141.075874622479	279.772536376313	245.413629645147	265.085738307114
196.311931352973	187.090687905971	226.731623236174	262.40810458684
266.476652064682	416.780486288994	471.296070771823	439.131930124916
222.437093320099	234.87077127888	270.039910820612	227.59886622328
194.072631755791	277.469881755932	257.30217917813	219.565965062458
683.732810339633	652.802584878065	426.289418968388	562.303081257514
205.269129741702	115.132731019059	103.600217358851	85.6842790487641
228.408558912585	184.78803328559	157.947872366773	107.105348810955
158.990271399936	216.449534315831	192.764338856223	216.888331342184
83.6005182948023	104.195121572248	128.226498534316	109.782982531229
562.064198892733	781.175579964316	778.699994410381	749.737441676686
338.134239174513	263.653954033645	307.403923638558	307.927877831496
243.337222893799	226.235816452451	253.056268630636	246.342302265197
144.061607418722	122.040694880203	106.996945796846	125.848784852872
323.205575193298	360.94111174475	342.220390128008	257.052837146292
130.625809835629	66.2013203359589	85.7673930593768	133.881686013694
330.669907183905	494.495079726859	494.22398772829	449.842465006012
276.180283652472	331.58226533489	387.227041931444	361.480552236974
80.6147854985593	118.586712949631	155.400326038277	190.111994139445
279.166016448715	286.104836582362	318.443291062043	340.059482474783
277.673150050593	169.820778253112	222.48571268868	133.881686013694
340.373538771695	321.79598319827	288.721917229585	340.059482474783
123.161477845021	130.099986051537	168.987239790257	168.690924377254
139.583008224357	129.524322396441	164.741329242763	136.559319733968
754.643964250403	815.715399270033	727.749067840455	706.895302152304
123.907911044082	196.876970042591	157.098690257274	176.723825538076
207.508429338884	162.912814391969	197.010249403717	149.947488335337
281.405316045897	320.068992232984	327.784294266529	283.829174349031
205.269129741702	150.823877634967	200.406977841712	109.782982531229
167.201036589605	83.4712299888178	82.3706646213817	115.138249971777
339.627105572634	254.44333555212	256.452997068632	267.763372027388
326.937741188602	299.920764304649	292.11864566758	342.737116195056
473.238648204506	188.817678871257	179.177425104243	238.309401104375
521.756806143453	424.264113805233	345.617118566004	356.125284796426
384.413097516278	355.184475193797	291.269463558082	350.770017355878
130.625809835629	188.242015216162	171.534786118754	192.789627859719
197.804797751095	227.387143762642	242.866083316651	184.756726698898
429.199089459922	219.903516246403	254.754632849634	254.375203426018
167.201036589605	154.277859565539	174.08233244725	149.947488335337
108.979247062867	168.093787287826	157.098690257274	144.592220894789
109.725680261928	158.883168806301	131.623226972311	136.559319733968
255.280154078771	212.419888730164	261.548089725624	216.888331342184
380.680931520975	337.338901885843	340.522025909011	291.862075509853
276.180283652472	222.206170866784	268.341546601615	270.441005747662
153.018805807451	128.948658741346	185.121699870734	160.658023216433
161.976004196179	101.892466951867	157.947872366773	144.592220894789
331.416340382966	140.461931843252	185.970881980233	155.302755775885
105.993514266624	232.568116658499	208.049616827201	232.954133663827
48.5181579389478	179.031396734637	163.042965023766	182.079092978624
347.091437563242	423.688450150137	410.154958887911	407.000325481629
329.923473984845	228.538471072832	230.128351674169	230.276499943554
329.177040785784	355.760138848892	304.007195200563	305.250244111222
197.804797751095	116.28405832925	105.298581577849	133.881686013694
167.201036589605	105.346448882439	138.416683848301	163.335656936707
157.497405001815	177.304405769351	162.193782914267	230.276499943554
141.075874622479	246.384044380786	262.397271835123	329.348947593687
100.768481873199	84.6225572990084	80.6723004023841	99.0724476501335
211.987028533249	308.555719131078	282.777642463094	278.473906908483
226.169259315403	179.607060389732	216.541437922189	216.888331342184
244.830089291921	470.317206212856	331.181022704524	334.704215034235
437.40985464959	453.047296559997	445.82060748686	337.381848754509
692.690008728362	702.885322871355	603.768479853633	554.270180096693
347.837870762302	364.395093675322	280.230096134597	294.539709230127
210.494162135127	123.767685845488	118.885495329829	128.526418573146
229.901425310706	160.610159771587	202.954524170208	144.592220894789
129.879376636568	78.8659207480554	102.751035249352	96.3948139298596
163.468870594301	94.4088394356284	100.203488920856	80.3290116082163
247.815822088164	164.064141702159	120.583859548827	176.723825538076
179.143967774576	138.734940877966	125.678952205819	107.105348810955
198.551230950155	143.915913773824	188.518428308729	109.782982531229
94.0505830816526	100.741139641677	112.092038453839	104.427715090681
338.134239174513	327.552619749223	289.571099339084	315.960778992318
196.311931352973	115.708394674154	95.9575783733622	163.335656936707
359.034368748213	240.051744174738	286.174370901089	283.829174349031
132.865109432811	169.820778253112	158.797054476272	273.118639467936
83.6005182948023	154.853523220634	162.193782914267	160.658023216433
226.915692514463	343.671202091891	379.584402945955	407.000325481629
190.340465760487	122.616358535298	101.052671030355	115.138249971777
185.115433367062	95.560166745819	152.85277970978	107.105348810955
433.677688654287	267.107935964217	255.603814959133	232.954133663827
173.918935381151	195.7256427324	146.05932283379	128.526418573146
98.529182276017	80.017248058246	111.24285634434	77.6513778879425
132.865109432811	112.830076398678	127.377316424817	107.105348810955
299.319712823355	245.808380725691	183.423335651737	208.855430181362
297.826846425233	217.600861626022	250.50872230214	211.533063901636
357.541502350092	201.482279283353	233.525080112165	275.796273188209
159.736704598997	81.7442390235319	154.551143928778	200.822529020541
192.57976535767	160.034496116492	185.970881980233	147.269854615063
175.411801779273	159.458832461397	213.993891593693	147.269854615063
186.608299765184	79.4415844031507	117.187131110832	112.460616251503
455.324251427048	375.908366777228	371.941763960466	291.862075509853
596.400126049527	744.333106038217	608.863572510625	714.928203313125
113.457846257232	119.162376604726	168.138057680758	168.690924377254
120.922178247839	80.5929117133413	127.377316424817	117.815883692051
52.2503239342514	147.369895704396	175.780696666247	125.848784852872
240.351490097557	207.814579489402	199.557795732213	219.565965062458
170.933202584908	199.755288318067	191.065974637226	224.921232503006
214.972761329492	124.919013155679	187.66924619923	176.723825538076
247.069388889103	130.675649706632	149.456051271785	155.302755775885
113.457846257232	291.285809478219	247.111993864145	348.092383635604
334.402073179209	196.876970042591	199.557795732213	211.533063901636
244.830089291921	83.4712299888178	70.4821150883988	64.2632092865731
500.856676569753	281.499527341599	302.308830981566	369.513453397795
207.508429338884	131.826977016823	152.003597600282	227.59886622328
468.760049010141	265.956608654026	255.603814959133	275.796273188209
82.8540850957415	120.889367570012	183.423335651737	230.276499943554
95.543449479774	89.2278665397708	148.606869162287	109.782982531229
601.625158442952	729.941514660834	461.955067567336	447.164831285738
317.234109600812	196.876970042591	151.154415490783	182.079092978624
110.472113460989	80.5929117133413	108.695310015844	99.0724476501335
179.143967774576	168.669450942921	175.780696666247	141.914587174516
184.369000168001	172.699096528589	177.479060885245	147.269854615063
148.540206613086	79.4415844031507	86.6165751688756	42.842139524382
155.258105404633	195.149979077305	157.098690257274	195.467261579993
229.154992111646	401.237567601421	347.315482785001	291.862075509853
89.5719838872882	129.524322396441	130.774044862812	117.815883692051
156.750971802754	199.755288318067	198.708613622715	168.690924377254
603.864458040134	571.634009509628	534.135546874733	567.658348698062
287.376781638383	237.749089554357	238.620172769157	286.506808069305
101.51491507226	96.1358304009143	121.433041658326	96.3948139298596
299.319712823355	421.961459184851	274.285821368106	286.506808069305
176.904668177394	215.873870660736	140.964230176798	133.881686013694
102.261348271321	201.482279283353	166.439693461761	107.105348810955
110.472113460989	150.823877634967	162.193782914267	109.782982531229
79.1219191004379	141.613259153443	184.272517761235	208.855430181362
151.525939409329	116.859721984345	101.052671030355	101.750081370407
135.104409029993	142.764586463633	168.138057680758	117.815883692051
86.5862510910452	253.29200824193	251.357904411639	278.473906908483
73.150453507952	189.393342526352	196.161067294218	147.269854615063
341.119971970756	315.463682992222	281.928460353595	356.125284796426
352.316469956667	339.641556506224	278.5317319156	321.316046432865
336.641372776391	221.630507211689	217.390620031688	286.506808069305
293.348247230869	357.487129814178	245.413629645147	340.059482474783
175.411801779273	340.792883816415	298.912102543571	332.026581313961
63.4468219201624	146.218568394205	142.662594395795	192.789627859719
449.352785834562	383.967657948562	280.230096134597	278.473906908483
457.56355102423	381.089339673085	396.56804513593	283.829174349031
588.93579405892	443.261014423377	433.082875844378	380.223988278891
204.522696542641	372.454384846656	326.085930047532	334.704215034235
220.944226921977	107.073439847725	120.583859548827	187.434360419171
137.343708627175	131.251313361727	160.495418695269	187.434360419171
342.612838368877	186.515024250876	245.413629645147	195.467261579993
220.944226921977	327.552619749223	314.197380514549	332.026581313961
203.02983014452	96.1358304009143	140.115048067299	160.658023216433
94.0505830816526	124.343349500584	134.170773300807	115.138249971777
152.27237260839	206.663252179211	226.731623236174	219.565965062458
77.6290527023164	155.42918687573	201.256159951211	128.526418573146
201.536963746398	229.114134727927	297.213738324573	334.704215034235
151.525939409329	134.705295292299	220.787348469683	214.21069762191
241.097923296617	189.393342526352	204.652888389206	198.144895300267
151.525939409329	166.942459977636	173.233150337751	131.20405229342
196.311931352973	135.280958947394	111.24285634434	120.493517412325
147.793773414025	263.653954033645	242.016901207152	259.730470866566
407.552526687161	622.292411158014	535.83391109373	564.980714977788
133.611542631871	85.773884609199	160.495418695269	168.690924377254
350.077170359485	284.377845617076	246.262811754646	224.921232503006
67.9254211145269	61.0203474401013	139.2658659578	139.236953454242
309.023344411144	379.938012362895	381.282767164952	350.770017355878
67.9254211145269	145.067241084014	153.701961819279	91.0395464893119
138.090141826236	240.627407829833	182.574153542238	235.631767384101
332.909206781088	264.22961768874	239.469354878656	232.954133663827
194.819064954852	162.912814391969	180.87578932324	157.980389496159
290.362514434626	169.820778253112	184.272517761235	238.309401104375
126.147210641264	217.025197970926	221.636530579182	168.690924377254
241.097923296617	168.669450942921	209.747981046199	187.434360419171
73.150453507952	89.2278665397708	135.869137519805	125.848784852872
332.162773582027	208.390243144497	162.193782914267	192.789627859719
153.765239006511	188.817678871257	197.859431513216	222.243598782732
232.887158106949	119.162376604726	126.528134315318	160.658023216433
106.739947465685	142.764586463633	141.813412286296	141.914587174516
178.397534575516	229.114134727927	247.961175973644	240.987034824649
141.075874622479	131.826977016823	183.423335651737	155.302755775885
167.947469788665	252.140680931739	186.820064089732	240.987034824649
89.5719838872882	47.7800833729095	199.557795732213	160.658023216433
227.662125713524	203.784933903734	256.452997068632	240.987034824649
812.119320578079	837.014954508559	721.804793073963	736.349273075317
106.739947465685	183.636705975399	221.636530579182	294.539709230127
213.47989493137	240.051744174738	228.429987455172	251.697569705745
77.6290527023164	85.1982209541037	134.170773300807	117.815883692051
116.443579053475	234.295107623785	190.216792527727	187.434360419171
155.258105404633	234.87077127888	166.439693461761	179.40145925835
182.87613376988	254.44333555212	255.603814959133	321.316046432865
616.553822424167	759.87602472579	562.158556488193	514.105674292585
158.990271399936	112.830076398678	105.298581577849	141.914587174516
79.8683522994986	203.209270248639	170.685604009255	157.980389496159
568.78209768428	519.248616895956	423.741872639891	433.776662684368
234.380024505071	191.120333491638	152.003597600282	203.500162740815
267.969518462804	311.434037406555	297.213738324573	281.151540628757
214.226328130431	202.633606593544	223.334894798179	208.855430181362
391.130996307825	311.434037406555	281.928460353595	273.118639467936
121.6686114469	99.0141486763908	113.790402672837	72.2961104473947
487.42087898666	362.668102710036	357.505668098986	329.348947593687
481.449413394174	433.474732286757	494.22398772829	500.717505691215
310.516210809266	150.248213979872	157.098690257274	125.848784852872
63.4468219201624	88.6522028846755	168.138057680758	125.848784852872
136.597275428114	77.1389297827696	137.567501738802	128.526418573146
102.261348271321	123.192022190393	125.678952205819	157.980389496159
512.053174555664	675.253467426781	609.712754620124	492.684604530394
732.997401477641	752.392397209551	690.385055022508	645.309726586005
217.958494125735	145.067241084014	196.161067294218	152.625122055611
292.601814031808	420.234468219565	456.010792800845	364.158185957247
215.719194528552	250.989353621549	254.754632849634	265.085738307114
112.711413058171	92.6818484703425	151.154415490783	93.7171802095857
236.619324102253	193.998651767114	189.367610418228	174.046191817802
257.519453675953	227.962807417737	236.072626440661	246.342302265197
275.433850453411	240.627407829833	224.184076907678	337.381848754509
285.137482041201	239.476080519643	244.564447535649	275.796273188209
158.990271399936	99.5898123314861	124.829770096321	93.7171802095857
443.381320242076	330.430938024699	297.213738324573	369.513453397795
196.311931352973	82.8955663337225	95.1083962638634	83.0066453284902
397.102461900311	181.909715010113	170.685604009255	184.756726698898
360.527235146335	278.621209066123	352.410575441994	332.026581313961
247.069388889103	318.917664922794	277.682549806101	257.052837146292
302.305445619598	387.997303534229	411.00414099741	369.513453397795
329.177040785784	431.747741321471	361.75157864648	348.092383635604
165.708170191483	157.731841496111	151.154415490783	163.335656936707
202.283396945459	325.825628783937	288.721917229585	270.441005747662
162.72243739524	116.859721984345	181.724971432739	160.658023216433
738.222433871067	525.580917102004	393.171316697935	415.033226642451
315.741243202691	420.234468219565	377.886038726957	409.677959201903
1352.53695669805	1044.25387034287	944.290505762644	926.461267214762
251.547988083468	265.956608654026	258.151361287629	289.184441789579
158.243838200876	188.242015216162	153.701961819279	190.111994139445
190.340465760487	279.772536376313	208.049616827201	195.467261579993
87.3326842901059	153.126532255349	132.47240908181	93.7171802095857
96.2898826788348	101.892466951867	112.092038453839	107.105348810955
211.240595334188	181.334051355018	141.813412286296	184.756726698898
400.834627895615	239.476080519643	250.50872230214	310.60551155177
186.608299765184	82.8955663337225	118.03631322033	85.6842790487641
881.537608090728	552.061445236388	452.61406436285	538.204377775049
135.850842229054	169.820778253112	163.042965023766	139.236953454242
44.7859919436441	35.6911466159083	131.623226972311	160.658023216433
181.383267371759	188.817678871257	205.502070498705	230.276499943554
131.372243034689	235.446434933976	196.161067294218	200.822529020541
192.57976535767	176.15307845916	150.305233381284	141.914587174516
146.300907015904	143.915913773824	152.85277970978	216.888331342184
762.854729440071	571.058345854533	519.699451013253	514.105674292585
368.738000336003	337.914565540938	298.912102543571	358.8029185167
73.8968867070127	91.5305211601519	140.964230176798	144.592220894789
184.369000168001	237.173425899262	229.279169564671	291.862075509853
188.101166163305	101.316803296772	142.662594395795	147.269854615063
141.82230782154	195.7256427324	172.383968228252	160.658023216433
172.42606898303	172.699096528589	163.042965023766	136.559319733968
141.82230782154	113.405740053773	177.479060885245	109.782982531229
192.57976535767	209.541570454687	208.049616827201	235.631767384101
111.218546660049	87.5008755744849	106.147763687348	58.9079418460253
117.190012252535	127.22166777606	129.924862753313	107.105348810955
40.3073927492797	124.343349500584	175.780696666247	211.533063901636
329.923473984845	303.374746235221	371.941763960466	283.829174349031
100.022048674138	175.00175114897	182.574153542238	187.434360419171
78.3754859013771	132.402640671918	156.249508147776	147.269854615063
327.684174387662	203.209270248639	213.144709484194	208.855430181362
438.156287848651	490.465434141192	469.597706552825	425.743761523547
390.384563108764	335.036247265462	296.364556215074	238.309401104375
232.887158106949	185.93936059578	180.87578932324	198.144895300267
148.540206613086	372.454384846656	299.761284653069	214.21069762191
111.96497985911	78.8659207480554	95.1083962638634	96.3948139298596
118.682878650657	184.78803328559	170.685604009255	141.914587174516
387.398830312521	242.930062450215	301.459648872067	246.342302265197
123.907911044082	121.465031225107	218.239802141186	216.888331342184
147.047340214965	119.738040259821	162.193782914267	144.592220894789
414.270425478708	366.122084640608	315.046562624047	374.868720838343
518.02464014815	497.373398002335	358.354850208485	334.704215034235
